X,Y,Current,styrkur,type,flow,vertex_index,vertex_part,vertex_part_index,distance,angle
-27.6135641365238,61.8670540126911,IC,"5",Atlantic,o,"0","0","0",0.00000000000000,51.02190299338440
-26.8913138545249,62.4514637455858,IC,"5",Atlantic,o,"1","0","1",0.92907491934163,48.49039424096036
-26.4387036778055,62.8891724140123,IC,"5",Atlantic,o,"2","0","2",1.55871358594785,43.48913171106347
-26.2749936138857,63.077370710005,IC,"5",Atlantic,o,"3","0","3",1.80815212275236,35.94191199519727
-26.1401735612459,63.3029561583157,IC,"5",Atlantic,o,"4","0","4",2.07095478842249,27.65107399247445
-26.0246135161261,63.5572619258323,IC,"5",Atlantic,o,"5","0","5",2.35028532277258,19.25340420294253
-25.9668334935662,63.7878199127756,IC,"5",Atlantic,o,"6","0","6",2.58797317763771,9.35530318565523
-25.9475734860462,64.0250497215205,IC,"5",Atlantic,o,"7","0","7",2.82598353465351,354.18649417809877
-26.0149835123661,64.2560452154294,IC,"5",Atlantic,o,"8","0","8",3.06661401870461,335.51452752710406
-26.1594335687659,64.4810282833659,IC,"5",Atlantic,o,"9","0","9",3.33397744113191,322.80463739805987
-26.4387036778055,64.7946031699027,IC,"5",Atlantic,o,"10","0","10",3.75388338687396,310.91672134833067
-26.6794537718052,64.954083548868,IC,"5",Atlantic,o,"11","0","11",4.04266461728166,299.96348669861806
-27.2187339823644,65.2218460334733,IC,"5",Atlantic,o,"12","0","12",4.64476086678233,292.75867815944110
-27.5557841139639,65.3386399417151,IC,"5",Atlantic,o,"13","0","13",5.00147308722574,287.02587620595909
-27.9578367709433,65.4459157522203,IC,"5",Atlantic,o,"14","0","14",5.41759138591466,282.62405850606513
-28.2575706379729,65.5004324666833,IC,"5",Atlantic,o,"15","0","15",5.72224276569217,275.43054817172691
-28.6198995294424,65.503927215303,IC,"5",Atlantic,o,"16","0","16",6.08458851061188,266.54058177822139
-31.5587635377222,65.1185080832944,IC,"5",Atlantic,o,"17","0","17",9.04861778956318,262.52854922696991
-26.4849133606019,64.8646269414977,NIIC,"3",Atlantic,o,"0","0","0",0.00000000000000,31.43947653729297
-26.1587931735159,65.3980707509464,NIIC,"3",Atlantic,o,"1","0","1",0.62523329586978,33.53243097113830
-25.8072980362764,65.8885746781925,NIIC,"3",Atlantic,o,"2","0","2",1.22867586492409,38.50757452019480
-25.6724779836365,66.041553097619,NIIC,"3",Atlantic,o,"3","0","3",1.43258477449902,45.38196079851090
-25.2246828087972,66.4257104567681,NIIC,"3",Atlantic,o,"4","0","4",2.02258256703540,53.55306792774146
-24.8057776452378,66.6902041880337,NIIC,"3",Atlantic,o,"5","0","5",2.51800003739301,57.73197789386710
-24.7841101367778,66.7006811603312,oNIIC,"3",Atlantic,o,"0","0","0",0.00000000000000,72.86091451895892
-24.1184361268688,66.9059664105945,oNIIC,"3",Atlantic,o,"1","0","1",0.69660887264235,76.61491283234052
-23.6128609294695,66.9917602547859,oNIIC,"3",Atlantic,o,"2","0","2",1.20941182108012,81.91844097136276
-23.1121007339502,67.0490982567464,oNIIC,"3",Atlantic,o,"3","0","3",1.71344398263862,84.46146996638180
-21.1920715106049,67.2017262965435,oNIIC,"3",Atlantic,o,"4","0","4",3.63953004951939,85.45496913576009
-21.1207130741474,67.2310347605262,oNIIC3,"2",Atlantic,o,"0","0","0",0.00000000000000,78.72985934345128
-20.0016095194746,67.4540472795327,oNIIC3,"2",Atlantic,o,"1","0","1",1.14110794831817,83.14401074367900
-18.7906365466564,67.5056879281799,oNIIC3,"2",Atlantic,o,"2","0","2",2.35318150115605,87.55816214390670
-21.0677348410199,67.197117434872,oNIIC2,"2",Atlantic,o,"0","0","0",0.00000000000000,94.32960118843035
-20.3782499195862,67.1449165611234,oNIIC2,"2",Atlantic,o,"1","0","1",0.69145816077664,95.16723667628554
-20.1267995683544,67.1184664456925,oNIIC2,"2",Atlantic,o,"2","0","2",0.94429583150800,94.34635242999443
-18.8291565616963,67.0575473318662,oNIIC2,"2",Atlantic,o,"3","0","3",2.24336800469861,92.68783269584806
-21.1769348725685,67.1610541023012,oNIIC1,"2",Atlantic,o,"0","0","0",0.00000000000000,107.51779520753279
-19.9691082567847,66.7798153667818,oNIIC1,"2",Atlantic,o,"1","0","1",1.26656547689256,101.99973720769751
-19.5008493239553,66.7266156682027,oNIIC1,"2",Atlantic,o,"2","0","2",1.73783677466423,93.97715201407536
-18.7605427849064,66.7075840062263,oNIIC1,"2",Atlantic,o,"3","0","3",2.47838790451027,91.47262482028854
-25.5521029366369,66.1102467091589,iNIIC,"2",Atlantic,o,"0","0","0",0.00000000000000,89.39593543982949
-25.0898627561576,66.1151202488793,iNIIC,"2",Atlantic,o,"1","0","1",0.46226587137598,86.91037330399978
-24.4964137744484,66.1730489855266,iNIIC,"2",Atlantic,o,"2","0","2",1.05853546847213,80.18990097255586
-24.023339839739,66.2913943718487,iNIIC,"2",Atlantic,o,"3","0","3",1.54618757619350,72.37312378011266
-23.33720207184,66.5576501352707,iNIIC,"2",Atlantic,o,"4","0","4",2.28217478266719,71.62179430562844
-23.1446019966403,66.6112354636325,iNIIC,"2",Atlantic,o,"5","0","5",2.48209020574051,79.87193506609654
-22.7618093471808,66.6427636635345,iNIIC,"2",Atlantic,o,"6","0","6",2.86617904945932,92.94186326150826
-22.4705017334412,66.5882880326793,iNIIC,"2",Atlantic,o,"7","0","7",3.16253646910613,105.32928902250434
-22.2947541648215,66.5240904317507,iNIIC,"2",Atlantic,o,"8","0","8",3.34964216073721,112.68783487709707
-21.5821338865824,66.1870951491101,iNIIC,"2",Atlantic,o,"9","0","9",4.13792731312781,113.60642484673102
-21.2210087455829,66.0418976369937,iNIIC,"2",Atlantic,o,"10","0","10",4.52714920997678,105.21577314420234
-21.0645211844832,66.0184322917874,iNIIC,"2",Atlantic,o,"11","0","11",4.68538630804359,92.60316424209645
-20.9297011318434,66.0262570765811,iNIIC,"2",Atlantic,o,"12","0","12",4.82043324007416,78.03109593435434
-20.8309935933035,66.0633905779799,iNIIC,"2",Atlantic,o,"13","0","13",4.92589448931165,63.61377323844044
-20.5661684899039,66.2298778546823,iNIIC,"2",Atlantic,o,"14","0","14",5.23870489306193,66.12747616609280
-20.472275953244,66.2560732576044,iNIIC,"2",Atlantic,o,"15","0","15",5.33618313460678,83.85230707022208
-20.2700458742843,66.244436229127,iNIIC,"2",Atlantic,o,"16","0","16",5.53874775458727,97.62650078604450
-19.783730684405,66.1414247962586,iNIIC,"2",Atlantic,o,"17","0","17",6.03585319532289,97.54925145863668
-19.6416881289451,66.133635397902,iNIIC,"2",Atlantic,o,"18","0","18",6.17810916984878,86.92154807465307
-19.5405730894653,66.1501859619492,iNIIC,"2",Atlantic,o,"19","0","19",6.28056975924439,75.85335688012576
-19.061480402406,66.3151275394303,iNIIC,"2",Atlantic,o,"20","0","20",6.78726051974399,75.54921265561154
-18.8953628375462,66.3441318315333,iNIIC,"2",Atlantic,o,"21","0","21",6.95589116439479,85.68673056133117
-18.7653577867864,66.3412326303792,iNIIC,"2",Atlantic,o,"22","0","22",7.08592853821629,95.93477940573975
-18.4860876777468,66.2890088282221,iNIIC,"2",Atlantic,o,"23","0","23",7.37003964203792,95.16898605072183
-17.8312474220677,66.2919125698512,iNIIC,"2",Atlantic,o,"24","0","24",8.02488633567950,83.78002213449663
-17.4508622735482,66.3740567154354,iNIIC,"2",Atlantic,o,"25","0","25",8.41403993243524,81.15815832069111
-16.9501020780289,66.4222549543345,iNIIC,"2",Atlantic,o,"26","0","26",8.91711432420003,78.90799288963788
-16.853802040429,66.451121112125,iNIIC,"2",Atlantic,o,"27","0","27",9.01764766348270,55.21317061327658
-16.7550945018892,66.5815764023108,iNIIC,"2",Atlantic,o,"28","0","28",9.18123788599629,47.02799479790258
-16.6684244680493,66.6379823290491,iNIIC,"2",Atlantic,o,"29","0","29",9.28464641241945,66.51529191765746
-16.5336044154095,66.6713789880887,iNIIC,"2",Atlantic,o,"30","0","30",9.42354127707905,81.50430714760370
-16.3385968392697,66.6818669828475,iNIIC,"2",Atlantic,o,"31","0","31",9.61883068484597,89.86003026489874
-16.14358926313,66.6723342814177,iNIIC,"2",Atlantic,o,"32","0","32",9.81407111905067,100.40213367697709
-15.6669040770107,66.5173977886922,iNIIC,"2",Atlantic,o,"33","0","33",10.31530368327983,104.25136051599470
-15.3611514576311,66.460746126781,iNIIC,"2",Atlantic,o,"34","0","34",10.62626039257352,92.57429900798958
-14.5305636333323,66.5385060366539,iNIIC,"2",Atlantic,o,"35","0","35",11.46048023018044,88.44242018619434
-14.1862909989127,66.5250800223091,iNIIC,"2",Atlantic,o,"36","0","36",11.80501456035865,97.16220405818916
-14.024988435933,66.4905259339712,iNIIC,"2",Atlantic,o,"37","0","37",11.96997668281320,110.22150434573798
-13.285885647354,66.091696040125,iNIIC,"2",Atlantic,o,"38","0","38",12.80982084473287,117.07829176987627
-12.7586429414947,65.8367638002621,iNIIC,"2",Atlantic,o,"39","0","39",13.39546179087932,115.80468220121185
-23.0820069722004,68.7229426006945,EGC,"3",Arctic,o,"0","0","0",0.00000000000000,251.16777047064443
-23.3901670925199,68.6178428689518,EGC,"3",Arctic,o,"1","0","1",0.32558963952767,253.29444811659175
-23.8572222748793,68.4963679831509,EGC,"3",Arctic,o,"2","0","2",0.80818335192875,254.34410072506077
-24.1750123989588,68.4008272914321,EGC,"3",Arctic,o,"3","0","3",1.14002455903935,250.94056791285061
-24.4928025230384,68.2763766563381,EGC,"3",Arctic,o,"4","0","4",1.48131406010524,245.85206093267047
-25.4509878971571,67.7900524725393,EGC,"3",Arctic,o,"5","0","5",2.55585136654112,236.73248580894557
-25.6628479798768,67.6146302454281,EGC,"3",Arctic,o,"6","0","6",2.83091072816085,219.57801865747095
-25.7639630193566,67.4305590779978,EGC,"3",Arctic,o,"7","0","7",3.04092607495280,196.64759515866299
-25.7880380287566,67.1256140083026,EGC,"3",Arctic,o,"8","0","8",3.34682001344952,203.08121241536313
-25.9132280776364,66.9848485589099,EGC,"3",Arctic,o,"9","0","9",3.53520116983532,233.82836783205821
-26.197313188556,66.8584154642147,EGC,"3",Arctic,o,"10","0","10",3.84615080833071,250.47845243675653
